"pesticide_id";"pesticide_name";"pesticide_code";"price";"quantity";"type";"iupa_number";"mfg_local";"company_name"
734;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"Sudarshan Chemical Industries Ltd. Pune "
735;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"Best Crop Science LLP Gajraula UP "
736;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"HPM Chemicals and Fertilizers Ltd. N. Delhi "
737;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"Ambey Laboratory Pvt. Ltd. New Delhi 92.0% Min 9 (4) "
738;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"Agrico Organics Ltd. New Delhi 92.0% Min 9 (4) "
739;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"M/s Hemani Indutires Ltd 92.0% Min 9 (4) "
740;"Hexaconazole Technical 92% min.";151;0.0;0.0;"Fungicide";"476";"Y";"M/s Agr-Eh Technologies Pvt. Ltd. 92.0% Min 9 (4) in 395th RC "
741;"Hexazinone 13.2% + Diuron 46.8% WP";152;0.0;0.0;"";"478";"N";"M/s Sun Pesticides Pvt. Ltd. "
742;"Hexazinone 13.2% + Diuron 46.8% WP";152;0.0;0.0;"";"478";"Y";"M/s Insecticides India Ltd.(Diuron Technical) 98% min9(4) in 386th RC"
743;"Hexythiazox Technical";153;0.0;0.0;"Insecticide";"504";"N";"Nippon Soda Co. Ltd. shin- Ohtemachi Blg 2-12-Chome Ohtemachi Chiyoda-ku Tokyo Japan"
744;"Hexythiazox Technical";153;0.0;0.0;"Insecticide";"504";"N";"Zhejiang Heben Pesticide and Chemical Co. Ltd. Liandun Road Houjing Village Yanjiang Industrial Area Yangyi Wenzhou Zhejiang P.R China"
745;"Hexythiazox Technical";153;0.0;0.0;"Insecticide";"504";"N";"Jiangsu Runze Agrochemical Co. Ltd. No. 16 HouyangHuagong Yuan Qu Road Jintan Jiangsu China"
746;"Hexythiazox Technical";153;0.0;0.0;"Insecticide";"504";"Y";"Coromandel International Ltd. Secunderabad "
747;"Hydrogen cyanamide Technical 49% min. 50% Sl Tech";154;0.0;0.0;"Plant Growth Regulator";"576";"N";"Nippon Carbida Ind. Co. Inc. NCL Bldg. No. 11-19-2- Chomeoconan Mineto 108- 8466 Japan."
748;"Hydrogen cyanamide Technical 49% min. 50% Sl Tech";154;0.0;0.0;"Plant Growth Regulator";"576";"N";"Degussa Ag Postpach-1262 D-83303 Trostberg Germany."
749;"Hydrogen cyanamide Technical 49% min. 50% Sl Tech";154;0.0;0.0;"Plant Growth Regulator";"576";"N";"Alz Chem Trostberg GmbH Postfach 1262 D -83303 trostberg Germany"
750;"Hydrogen cyanamide Technical 49% min. 50% Sl Tech";154;0.0;0.0;"Plant Growth Regulator";"576";"Y";"Ruchichem Pune "
751;"Hydrogen cyanamide Technical 49% min. 50% Sl Tech";154;0.0;0.0;"Plant Growth Regulator";"576";"Y";"Mauni Agro Chemcal Industries Pvt. Ltd. Kopargaon. "
752;"Imazamox Technical 93% w/w min.";155;0.0;0.0;"";"641";"N";"BASF Corporation Hannibal Plant 3150 Highway JJ Palmyra Missouri USA .(By M/s BASF India Ltd. Mumbai)"
753;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"BASF Corporation Hannibal Missouri USA"
754;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"BASF Corporation 14385 West Port Arthur road Route# 4 Box 327 Beaumont TX 99905 USA (90% min)"
755;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"ADAMA Brazil S/A Rua Antonio pedro de Souza 400 Parque Rui Barbosa 86031610 Londrina PR Brazil (93% min.)"
756;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"Shenyang Research Institute of Chemical Industry No. 8 Shenliaodong Road Shenyang Liaoning Province P.R. China"
757;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"Jiangsu Flag Chemical Industry Co. Ltd. Changhfenghe Road Nanjing Chemical Industrial Park Luhe district Nanjing china- 210047"
758;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"Shendong Cynda Chemical Co. Ltd. Economic Dovelopment Area Boxing County Shandong P.R. China"
759;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"M/s Henghui Jingmei Chemical Industrial Co. Ltd. Xiaozhang Industrial Zone Zaoqiang Country Hebei China"
760;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"N";"BASF Agriculture Products de Puerto Rico Route No. 2 km 47.3. P. O. Box 43 Manati Puerto Rico 006704 USA"
761;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Astec Life Sciences Ltd. Mumbai."
762;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Best Crop ScienceLLP 97.0% Min. 9(4) "
763;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"M/s Agrow Allied Venture Pvt. Ltd 93% min 9(4)"
764;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Agrico Oraganics Ltd New Delhi 97% min 9(4)"
765;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Gharda Chemicals Ltd Mumbai 97% min 9(4) "
766;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Meghmani Industries Ltd. 97% min 9(4) "
767;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Krishi Rasayan Exports New Delhi 97% min 9(4) "
768;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"GSP Crop Science Pvt. Ltd. 97% min 9(4) "
769;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"Maheshwari Biochemical Pvt. Ltd. Sirsa 9(4) "
770;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"UPL Limited Mumbai. 97% min 9(4) "
771;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"M/s Godvari Farm Chemicals Industries Ltd. 93% min 9(4) in 394th RC "
772;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"M/s Shivalik Rasayan Ltd. 97% min 9(4) in 401st RC "
773;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"M/s Sahib Pesticides 93% min 9(4) in 405th RC "
774;"Imazethapyr Technical 90% min 93% min. 98% min * 97.00% w/w min.";156;0.0;0.0;"Herbicide";"480";"Y";"M/s Bhagiradha Chemicals and Industries Ltd.93% w/w min. in 393rd RC "
775;"Imazamox 35% + Imazethapyr 35%WG";157;0.0;0.0;"";"38";"N";"BASF Agriculture Products de Puerto Rico Route No. 2 km 47.3. P. O. Box 43 Manati Puerto Rico 006704 USA"
776;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"N";"M/s Bayer AG Germany) (By M/s Bayer CropScience Ltd. 94% in 392nd RC )"
777;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"N";"Suzhou Bianzing Agro Biochemical Co. Ltd. Modu Suzhou Jiangsu China"
778;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"N";"Qingdao KYX Chemical Co. Ltd. Shuiji Industry Zone Laixi District Qingdao China Zip-266071"
779;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"N";"M/s Rudong Huasheng Chemical Co. Ltd.Yangkou chemical industrial park Yanhai Jiangsu china valid upto10.10.2020"
780;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"N";"Hubei Sanonda Co. Ltd. 93 East Beijing Road Jingzhou Hubei China Change to M/s ADAMA Ltd. 93 East Beijning Road Jingzhou Hubei China 434 001"
781;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Cheminova India Ltd. Mumbai "
782;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Excel Crop Care Ltd. Mumbai "
783;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Nagarjuna Agrichem Hyderabad "
784;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Atul Ltd. Valsad "
785;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Rallis India Bangalore u/s 9(3) approved in 216th RC) "
786;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Gharda Chemicals Ltd. Mumbai "
787;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"United Chemicals Hyderabad "
788;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Krishi Rasayan Pvt. Ltd. "
789;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Crystal phosphates Ltd. "
790;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Shogun Organics Ltd. Mumbai "
791;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Sudarshan Chemical Industries Limited Pune "
792;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Astec Chemicals Pvt Limited Mumbai "
793;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Tagros India Limited Chennai "
794;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Mitsu Ltd Vapi "
795;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Hyderabad Chemical Products Limited Hyderabad "
796;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"PI Industries Limited Gurgaon "
797;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Coromondel International Ltd. "
798;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Punjab Chemicals and Crop protection Ltd. Mumbai "
799;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Salvi Chemical Industries Mumbai "
800;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Bharat Rasayan Ltd New Delhi "
801;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Insecticide India Ltd Delhi "
802;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Parijat Agencies New Delhi "
803;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Artee Graphite Pvt Limited Faridabad "
804;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Dhanuka Pesticide Limited Gurgaon "
805;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"India Pesticide Ltd Lucknow "
806;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Chemtura Chemicals India Pvt "
807;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Sharda Worldwide Exports Pvt Ltd "
808;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Sabero Organics Gujarat Ltd "
809;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Shogun Organics Ltd. Mumbai "
810;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Hindustan Insecticides Ltd New Delhi "
811;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Hermaba Industries Ltd. "
812;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Megmani Organics Ltd. Ahmedabad "
813;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Bayer Vapi Pvt. Ltd. Vapi Gujarat "
814;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Bhagiradha Chemicals and Industries Ltd. "
815;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"HPM Chemicals and Fertilizers Ltd. N. Delhi "
816;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"M/s. Mahamaya Lifescience Pvt. Ltd. "
817;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Best Crop Science LLP Gajraula UP "
818;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Excel Phosphate Pvt. Ltd. 94% min 9 (4) "
819;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"Nutec Life Science Pvt. Ltd. Pune 94% min 9 (4) "
820;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"M/s Mega Innovative Crops Pvt. Ltd. 94% min 9 (4) in 393rd RC "
821;"Imidacloprid Technical 94% min. 95%min.";158;0.0;0.0;"Insecticide";"510";"Y";"M/s Godvari Farm Chemicals Industries Ltd. 94% min 9 (4) in 397th RC) "
822;"Imidacloprid 2.15% Gel 0.03% w/w* 0.50% RB*";159;0.0;0.0;"Insecticide";"510";"N";"Bayer SAS Bayer Environmental Science. 16 rue Jean-Marie Leclair 69009 Lyon France"
823;"Imidacloprid 2.15% Gel 0.03% w/w* 0.50% RB*";159;0.0;0.0;"Insecticide";"510";"N";"M/s Bayer S.A.S. Bayer CropScience Industrial Operations Marle France"
824;"Imidacloprid 2.15% Gel 0.03% w/w* 0.50% RB*";159;0.0;0.0;"Insecticide";"510";"N";"Denka International b.v. Netherland"
825;"Imidacloprid 2.15% Gel 0.03% w/w* 0.50% RB*";159;0.0;0.0;"Insecticide";"510";"N";"M/s Bayer AG Germany"
826;"Imiprothrin Technical 90% min.";160;0.0;0.0;"";"608";"N";"Sumitomo Chemical Co Ltd. Japan"
827;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"N";"E.I. DuPont de Nemours and Co. Mobile plant Agricultural Products Manufacturing Center Highway 43-Azis-Alabama 365058 USA"
828;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Gharda Chemicals Ltd. Mumbai "
829;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Atul Ltd. Valsad (67% min) "
830;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Hyderabad Chem. Prod. Ltd. Hyderabad "
831;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Bhagiradha Chemicals and Industries Ltd "
832;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Heranba Industries Limited "
833;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Insecticide India Ltd "
834;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Bharat Rasayan Ltd "
835;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Meghmani Organics Limited "
836;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Tagros Chemicals India Ltd "
837;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Sundew Life Science Pvt Ltd "
838;"Indoxocarb Technical 66.8% min";161;0.0;0.0;"Insecticide";"577";"Y";"Best Crop Science LLP Gajraula UP "
839;"Indoxocarb Technical 67% min and 90% min";162;0.0;0.0;"Insecticide";"577";"N";"E.I. DuPont de Nemours and Co. Mobile plant Agricultural Products Manufacturing Center Highway 43-Azis-Alabama 365058 USA"
840;"Indoxocarb Technical 67% min and 90% min";162;0.0;0.0;"Insecticide";"577";"Y";"M/s Jai Shree Rasayan Udyog Ltd 67% min 9 (4)"
841;"Iprodione Technical 95% min.";163;0.0;0.0;"Fungicide";"481";"N";"Bayer S.A.S 16 rue Jean- Marie Leclair 69009 Lyon France"
842;"Iprovalicarb Tech 95% min";164;0.0;0.0;"";"653";"N";"M/s Bayer AG Germany"
843;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"N";"Nihon Nobyaku Co. Ltd. Tokyo Japan"
844;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"N";"Jiangsu Flag Chemical Industry Co. Ltd. Changhfenghe Road Nanjing Chemical Industrial Park Luhe district Nanjing china-210047"
845;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"Y";"Atul Ltd. Valsad "
846;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"Y";"Meghmani Industries Ltd Ahmedabad "
847;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"Y";"Bayer Crop Science Ltd. Mumbai "
848;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"Y";"Best Crop Science Pvt. Ltd. 96% min.9 (4) "
849;"Isoprothiolane Technical 96% min.";165;0.0;0.0;"Fungicide";"389";"Y";"Bharat Rasayan Ltd. New Delhi 96% min.9 (4) "
850;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"N";"Novertis Crop Protection AG Switzerland"
851;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"N";"Ventis Crop Science GmbH Frankfurt Germany."
852;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"N";"M/s Bayer AG Germany "
853;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Bayer CropScience Ltd. India(TIM) "
854;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Agrevo India Ltd. Mumbai "
855;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Atul Ltd. Valsad"
856;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Gharda Chemicals Ltd. Mumbai "
857;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Montari Industries Ltd. Delhi. "
858;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Siris India Ltd. Hyderabad. "
859;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Agrico Organics ltd New Delhi. "
860;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Cheminova India Ltd. Bangalore"
861;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Bharat Rasayan Ltd. Delhi"
862;"Isoproturon Technical 95% min.";166;0.0;0.0;"Herbicide";"348";"Y";"Bayer Crop Science Ltd. Mumbai. "
863;"Kasugamycin Technical 64% min.";167;0.0;0.0;"Fungicide";"390";"N";"Hokko Chemical Industry Co. Ltd. Tokyo Japan"
864;"Kresoxim methyl Technical 95.0% Min.TI vs FIM-WRT) 94% min. w/w.";168;0.0;0.0;"Fungicide";"";"N";"Anhui Huaxing Chemical Industry Co. Ltd. No. 6 Hongfeng Rodead Hefei P. R. China P.C. 230088 (by m/sParijat Industries (India) Pvt. Ltd)"
865;"Kresoxim methyl Technical 95.0% Min.TI vs FIM-WRT) 94% min. w/w.";168;0.0;0.0;"Fungicide";"";"Y";"M/s Rallis India Ltd. 94% min. (TIM) u/s 9(3) in 394th RC "
866;"Kitazin (Iprobenphos) Technical 94% min.";169;0.0;0.0;"Fungicide";"243";"N";"Kumaiai Chemical Industry Co. Ltd. Japan"
867;"Kitazin (Iprobenphos) Technical 94% min.";169;0.0;0.0;"Fungicide";"243";"Y";"P.I. Industries Ltd. Gurgaon "
868;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"N";"Syngenta PLC Syngenta Agrochemicals Fernhurst Hasleme Surrey GU 27 England"
869;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"N";"M/s Shijiazhuang Richem Co. Ltd. No. 148 East Yuhua Road Shijiazhuang 050031 Hebei China (regd. For 97.00% min)"
870;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"N";"M/s.Jiangsu Changlong Agrochcmical Co. Ltd. No. 8 Tuanjiche Road Economic Dovelopmenl District of Taixing. Jiangsu P.R. China"
871;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"N";"Hebei Bestar Commerce and Trade Co. Ltd. 6-3-203 No. 66 Dianda Street Xinhua District Shijiazhuang China"
872;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Syngenta Mumbai"
873;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Rallis India Ltd. Bangalore"
874;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Nagarjuna Agrichem Hyderabad"
875;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Atul Ltd. Valsad"
876;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Heranba Industries Limited Gujarat"
877;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Astec Chemicals Pvt Limited Mumbai"
878;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Gujarat Superphosphate Industries Limited Mumbai"
879;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Meghmani Organics Ltd Ahmedabad"
880;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Coromandel International Ltd"
881;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Rotam India Limited Mumbai (84%) "
882;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Bharat Rasayan Ltd New Delhi "
883;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Bhagiradha Chemicals and Industries Ltd Hyderabad "
884;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Gujarat Agro Chem Limited Mumbai "
885;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"United Phosphorus Ltd Mumbai "
886;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Sudarshan Chemical Industries Ltd Pune "
887;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Hyderabad Chemicals Product Ltd "
888;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Insecticide India Limited New Delhi "
889;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Modern Insecticide Ltd "
890;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Hemani Industries Ltd "
891;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Tagros Chemicals India Ltd. Chennai (84%) "
892;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"HPM Chemicals and Fertilizers Ltd. N. Delhi "
893;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Best Crop Science LLP Gajraula "
894;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Agrico Organics Ldt New Delhi 9 (4). "
895;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Krishi Rasqayan Export Pvt. Ltd. 84.0% Min. 9 (4) "
896;"Lambda cyhalothrin Technical 81% min. and 84% min. 97% min";170;0.0;0.0;"Insecticide";"405";"Y";"Crystal Crop Protection Pvt. Ltd. "
897;"Lambda- Cyhalothrin 22.8% CS 9.7% w/w SC";171;0.0;0.0;"Insecticide";"405";"N";"Syngenta chemicals B.V. Rue de Tyberchamps 37 B-7180 Seneffe Belgium"
898;"Lambda- Cyhalothrin 22.8% CS 9.7% w/w SC";171;0.0;0.0;"Insecticide";"405";"N";"M/s. Syngenta Chemical B.V. Belgium Seneffe Belgium (M/s Syngenta India Ltd.  Pune)"
899;"Lufenuron Technical 96% min.& 98% Min.";172;0.0;0.0;"Insecticide";"538";"N";"Syngenta Grimsby Ltd Pyewipe Monthey Switzerland."
900;"Lufenuron Technical 96% min.& 98% Min.";172;0.0;0.0;"Insecticide";"538";"N";"Shijiazhuang Richem Co. Ltd. No. 148 Yuhua Road Chang AN Dist. Shijia Zhung China"
901;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"N";"Cheminova Denmark A/s PO Box 9 DK-7620 Lemvig Denmark."
902;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Cyanamid India Ltd. Mumbai "
903;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Hindustan Insecticides Ltd. Delhi "
904;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Rallis Industrial Chemicals Ltd. Ankleshwar. "
905;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Coromandel International Ltd. "
906;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Excel Crop Care Ltd. Mumbai "
907;"Malathion Technical 95% min";173;0.0;0.0;"Insecticide";"72";"Y";"Shivalik Rasayan Ltd "
